uid,generation,generation_time
030_1305,"Beide Sportarten Golf und Rugby werden wieder in die Olympischen Spiele aufgenommen. Das Internationale Olympische Komitee stimmte heute bei seiner Vorstandssitzung in Berlin dafür, die Sportarten einzuschließen. Rugby, insbesondere Rugby Union, und Golf wurden aus fünf anderen Sportarten ausgewählt, um für die Teilnahme an den Olympischen Spielen in Betracht gezogen zu werden. Squash, Karate und Rollsportarten versuchten ebenfalls, ins olympische Programm aufgenommen zu werden, ebenso wie Baseball und Softball, die 2005 aus den Olympischen Spielen ausgeschlossen wurden. Die Abstimmung muss noch von der vollständigen IOC-Versammlung bei ihrem Treffen im Oktober in Kopenhagen ratifiziert werden.",1.2849950790405273
030_1560,"Die Wikinger nutzten die russischen Wasserwege, um zum Schwarzen Meer und zum Kaspischen Meer zu gelangen. Teile dieser Routen können immer noch genutzt werden. Überprüfen Sie, ob spezielle Genehmigungen erforderlich sind, die möglicherweise schwer zu erhalten sind. Der Weißmeer-Baltik-Kanal verbindet den Arktischen Ozean mit der Ostsee, über den Onegasee, den Ladogasee und Sankt Petersburg, hauptsächlich durch Flüsse und Seen. Der Onegasee ist auch mit der Wolga verbunden, sodass die Anreise vom Kaspischen Meer durch Russland weiterhin möglich ist.",1.6199567317962646
030_1163,"Jedes Jahr reisen im Oktober etwa 1,5 Millionen Pflanzenfresser von den nördlichen Hügeln in die südlichen Ebenen, um die Regenzeit zu erleben, und überqueren dabei den Mara-Fluss. Und dann kehren sie etwa im April wieder in den Norden zurück, indem sie erneut den Mara-Fluss überqueren, nach den Regenfällen. Die Serengeti-Region umfasst den Serengeti-Nationalpark, das Ngorongoro-Schutzgebiet und das Maswa-Jagdreservat in Tansania sowie das Maasai Mara-Nationalreservat in Kenia.",1.3079054355621338
030_954,"Wir können anfangen, umweltfreundlicher zu leben, wir können uns der Umweltbewegung anschließen und wir können sogar Aktivisten werden, um das zukünftige Leiden in gewissem Maße zu verringern. Dies ist in vielen Fällen vergleichbar mit einer symptomatischen Behandlung. Wenn wir jedoch nicht nur eine vorübergehende Lösung wollen, dann sollten wir die Wurzel der Probleme finden und sie deaktivieren. Es ist offensichtlich genug, dass sich die Welt durch die wissenschaftlichen und technologischen Fortschritte der Menschheit stark verändert hat und die Probleme aufgrund der Überbevölkerung und des extravaganten Lebensstils der Menschheit größer geworden sind.",1.28806734085083
030_1187,"Jonny Reid, Beifahrer des A1GP-Teams Neuseeland, hat heute Geschichte geschrieben, indem er legal die schnellste Fahrt über die 48 Jahre alte Auckland Harbour Bridge in Neuseeland gemacht hat. Herr Reid gelang es, das neuseeländische A1GP-Auto, Black Beauty, sieben Mal mit Geschwindigkeiten von über 160 km/h über die Brücke zu fahren. Die neuseeländische Polizei hatte Schwierigkeiten, ihre Geschwindigkeitsradargeräte zu benutzen, um zu sehen, wie schnell Herr Reid fuhr, da Black Beauty so niedrig ist, und das einzige Mal, als die Polizei es schaffte, Herrn Reid zu erfassen, war, als er auf 160 km/h verlangsamte.",1.3475337028503418
030_1430,"Eine Studie, die am Donnerstag in der Zeitschrift Science veröffentlicht wurde, berichtete über die Entstehung einer neuen Vogelart auf den ecuadorianischen Galápagos-Inseln. Forscher der Princeton-Universität in den Vereinigten Staaten und der Universität Uppsala in Schweden berichteten, dass die neue Art in nur zwei Generationen entstanden ist, obwohl man geglaubt hatte, dass dieser Prozess viel länger dauern würde, aufgrund der Fortpflanzung zwischen einem endemischen Darwin-Finken, Geospiza fortes, und dem einwandernden Kakteenfinken, Geospiza conirostris.",1.2512094974517822
030_1722,"Während die Wirtschaft von San Francisco mit seiner Stellung als weltklasse Touristenattraktion verbunden ist, ist die Wirtschaft diversifiziert. Die größten Beschäftigungssektoren sind professionelle Dienstleistungen, Regierung, Finanzen, Handel und Tourismus. Seine häufige Darstellung in Musik, Filmen, Literatur und Popkultur hat dazu beigetragen, die Stadt und ihre Sehenswürdigkeiten weltweit bekannt zu machen. San Francisco hat eine große Touristeninfrastruktur mit zahlreichen Hotels, Restaurants und erstklassigen Kongresszentren entwickelt. San Francisco ist auch einer der besten Orte im Land für andere asiatische Küchen: Koreanisch, Thailändisch, Indisch und Japanisch.",1.2968871593475342
030_1421,"""Arias hat positiv auf einen milden Fall des Virus getestet, sagte der Ministerpräsident Rodrigo Arias. Der Zustand des Präsidenten ist stabil, obwohl er für mehrere Tage zu Hause isoliert sein wird. """"Abgesehen von Fieber und Halsschmerzen fühle ich mich gut und bin in guter Verfassung, um meine Arbeit durch Homeoffice zu erledigen. Ich erwarte, am Montag zu all meinen Pflichten zurückzukehren,"""" sagte Arias in einer Erklärung.""",1.4054985046386719
030_1210,"Die aktuelle Senatorin und argentinische First Lady Cristina Fernandez de Kirchner kündigte gestern Abend in La Plata, einer Stadt 50 Kilometer (31 Meilen) von Buenos Aires entfernt, ihre Präsidentschaftskandidatur an. Frau Kirchner gab ihre Absicht bekannt, für das Präsidentenamt zu kandidieren, im argentinischen Theater, dem gleichen Ort, den sie für den Beginn ihrer Kampagne 2005 für den Senat als Mitglied der Delegation der Provinz Buenos Aires genutzt hat.",1.1557743549346924
030_941,"Obwohl KI eine starke Konnotation von Science-Fiction hat, bildet die KI einen sehr wichtigen Zweig der Informatik, der sich mit Verhalten, Lernen und intelligenter Anpassung in einer Maschine befasst. Forschungen im Bereich der KI beinhalten die Entwicklung von Maschinen zur Automatisierung von Aufgaben, die intelligentes Verhalten erfordern. Beispiele sind Steuerung, Planung und Terminierung, die Fähigkeit, Kundenanfragen und Diagnosen zu beantworten, sowie Handschrift- und Sprach- sowie Gesichtserkennung. Solche Dinge sind zu eigenen Disziplinen geworden, die sich auf die Bereitstellung von Lösungen für Probleme des realen Lebens konzentrieren. Das KI-System wird heute oft in den Bereichen Wirtschaft, Medizin, Ingenieurwesen und Militär eingesetzt, wie es in mehreren Softwareanwendungen für Heimcomputer und Videospiele integriert wurde.",1.5457210540771484
030_1145,"""Die Sonne hat keine Kruste wie die Erde, auf der man stehen kann. Die gesamte Sonne besteht aus Gasen, Feuer und Plasma. Das Gas wird dünner, je weiter man vom Zentrum der Sonne entfernt ist. Der äußere Teil, den wir sehen, wenn wir auf die Sonne schauen, wird als Photosphäre bezeichnet, was """"Lichtball"""" bedeutet.""",1.0083017349243164
030_1795,"Jeder, der in hohen Breiten oder über Gebirgspässe fahren möchte, sollte die Möglichkeit von Schnee, Eis oder Frosttemperaturen in Betracht ziehen. Auf eisigen und verschneiten Straßen ist die Reibung gering, und man kann nicht fahren, als wäre man auf nacktem Asphalt. Während Schneestürme kann in sehr kurzer Zeit genug Schnee fallen, um stecken zu bleiben. Auch die Sicht kann durch fallenden oder wehend Schnee oder durch Kondensation oder Eis auf den Fahrzeugfenstern eingeschränkt sein. Andererseits sind eisige und verschneite Bedingungen in vielen Ländern normal, und der Verkehr verläuft das ganze Jahr über größtenteils ununterbrochen.",1.4222095012664795
030_1468,Jarque trainierte während des Vorbereitungstrainings in Coverciano in Italien früher am Tag. Er wohnte im Teamhotel vor einem für Sonntag geplanten Spiel gegen Bolonia. Er wohnte im Teamhotel vor einem für Sonntag geplanten Spiel gegen Bolonia.,0.7662127017974854
030_1345,"""Nach Angaben von Ansa waren die Polizeibehörden besorgt über eine Reihe von hochrangigen Attentaten, die sie befürchteten, könnten einen vollwertigen Erbfolgekrieg auslösen. Die Polizei sagte, Lo Piccolo habe die Oberhand, weil er Provenzano's rechte Hand in Palermo gewesen sei und seine größere Erfahrung ihm den Respekt der älteren Generation von Bossen eingebracht habe, während sie Provenzano's Politik verfolgten, so niedrig wie möglich zu bleiben und gleichzeitig ihr Machtnetzwerk zu stärken. Diese Bosse waren von Provenzano gezügelt worden, als er den von Riina geführten Krieg gegen den Staat beendete, der 1992 das Leben der Mafia-Kreuzritter Giovanni Falcone und Paolo Borsellino forderte.""",1.5858399868011475
030_1734,"Das Fahren in den südlichen Teil Afrikas ist eine erstaunliche Möglichkeit, die Schönheit der Region zu erleben und Orte abseits der üblichen Touristenrouten zu erreichen. Dies kann mit einem normalen Auto und sorgfältiger Planung erfolgen, aber ein 4x4 wird dringend empfohlen, da viele Orte nur mit einem hochgelegenen 4x4 erreichbar sind. Berücksichtigen Sie bei der Planung, dass, obwohl der südliche Teil Afrikas stabil ist, nicht alle Nachbarländer dies sind. Die Visabestimmungen und -kosten variieren von Land zu Land und hängen vom Herkunftsland ab. Jedes Land hat auch einzigartige Gesetze, die vorschreiben, welche Notfallartikel im Auto vorhanden sein müssen.",1.4282050132751465
030_904,"Eines der häufigsten Probleme beim Versuch, einen Film in das DVD-Format zu konvertieren, ist der Overscan. Die meisten Fernseher sind so gebaut, dass sie der Allgemeinheit gefallen. Aus diesem Grund werden alle Bilder, die Sie im Fernsehen sehen, oben, unten und an den Seiten beschnitten. Dies geschieht, um sicherzustellen, dass das Bild den gesamten Bildschirm abdeckt. Das nennt man Overscan. Leider werden beim Erstellen einer DVD die Ränder höchstwahrscheinlich auch beschnitten, und wenn das Video Untertitel hat, die zu nah am unteren Rand sind, werden diese nicht vollständig angezeigt.",1.2550206184387207
030_1481,"Das Problem begann am 1. Januar, als Dutzende von Anwohnern beim Postamt Obanazawa beschwerten, dass sie ihre traditionellen und regulären Neujahrskarten nicht erhalten hatten. Gestern veröffentlichte das Postamt eine Entschuldigung an die Bürger und die Medien, nachdem entdeckt wurde, dass der Junge mehr als 600 Postdokumente, darunter 429 Neujahrskarten, versteckt hatte, die nicht an die vorgesehenen Empfänger ausgeliefert wurden.",1.1071159839630127
030_1316,"""Christopher Garcia, ein Sprecher der Polizei von Los Angeles, sagte, dass der verdächtige männliche Täter wegen Hausfriedensbruchs und nicht wegen Vandalismus untersucht wird. Das Schild wurde nicht physisch beschädigt; die Modifikation wurde mit schwarzen Planen vorgenommen, die mit Frieden und Herzen dekoriert waren, um das """"O"""" in ein kleines """"e"""" umzuwandeln.""",1.1240975856781006
030_959,"Der verängstigte König Ludwig XVI., Königin Marie Antoinette, ihre beiden kleinen Kinder (die 11-jährige Marie Therese und den 4-jährigen Louis-Charles) und die Schwester des Königs, Madame Elisabeth, wurden am 6. Oktober 1789 von einer Menge Marktweiber gezwungen, von Versailles nach Paris zurückzukehren. In einer Kutsche reisten sie zurück nach Paris, umgeben von einer Menge von Menschen, die schrieen und Drohungen gegen den König und die Königin ausstießen. Die Menge zwang den König und die Königin, die Fenster ihrer Kutsche weit zu öffnen. An einem Punkt wedelte ein Mitglied der Menge mit dem Kopf eines königlichen Wächters, der in Versailles getötet worden war, vor der verängstigten Königin.",1.6873250007629395
030_1181,"""Die Feierlichkeiten begannen mit einer speziellen Show der weltbekannten Gruppe Cirque du Soleil. Es folgte das Istanbul Staats-Symphonieorchester, eine Janitscharen-Band und die Sänger Fatih Erkoç und Müslüm Gürses. Dann betraten die Wirbelderwische die Bühne. Die türkische Diva Sezen Aksu trat gemeinsam mit dem italienischen Tenor Alessandro Safina und dem griechischen Sänger Haris Alexiou auf. Zum Abschluss präsentierte die türkische Tanzgruppe Fire of Anatolia die Show """"Troja"""".""",1.3160960674285889
030_1498,"Dr. Lee äußerte auch seine Besorgnis über Berichte, dass Kinder in der Türkei sich nun mit dem A(H5N1) Vogelgrippevirus infiziert haben, ohne krank zu werden. Einige Studien deuten darauf hin, dass die Krankheit weniger tödlich werden muss, bevor sie eine globale Epidemie auslösen kann, bemerkte er. Es besteht die Sorge, dass Patienten weiterhin mehr Menschen anstecken könnten, indem sie ihren täglichen Routinen nachgehen, wenn die Grippesymptome mild bleiben.",1.231297254562378
030_1371,"Schumacher, der 2006 nach siebenmaligem Gewinn der Formel-1-Weltmeisterschaft in den Ruhestand ging, sollte den verletzten Felipe Massa ersetzen. Der Brasilianer erlitt nach einem Unfall beim Großen Preis von Ungarn 2009 eine schwere Kopfverletzung. Massa wird voraussichtlich für den Rest der Saison 2009 ausfallen.",1.069340705871582
030_1580,"Einer der Vorteile von Charlotte, North Carolina, ist, dass es eine Fülle von hochwertigen Optionen für Familien gibt. Bewohner aus anderen Gegenden nennen oft die Familienfreundlichkeit als einen der Hauptgründe für ihren Umzug dorthin, und Besucher finden die Stadt oft leicht zu genießen, auch mit Kindern. In den letzten 20 Jahren hat die Anzahl der kinderfreundlichen Optionen im Stadtzentrum von Charlotte exponentiell zugenommen. Taxis werden von Familien in Charlotte normalerweise nicht genutzt, obwohl sie in bestimmten Umständen nützlich sein können. Es gibt einen Zuschlag für mehr als 2 Passagiere, sodass diese Option möglicherweise teurer ist als nötig.",1.5269646644592285
030_1004,"Subsistenzlandwirtschaft ist Landwirtschaft, die betrieben wird, um genügend Nahrung zur Deckung der Bedürfnisse des Landwirts und seiner Familie zu produzieren. Subsistenzlandwirtschaft ist ein einfaches, oft biologisches System, das einheimisches Saatgut, das für die Ökoregion typisch ist, mit Fruchtfolge oder anderen relativ einfachen Techniken kombiniert, um den Ertrag zu maximieren. Historisch gesehen waren die meisten Landwirte in der Subsistenzlandwirtschaft tätig, und dies ist immer noch in vielen Entwicklungsländern der Fall.",1.3090400695800781
030_1766,"Es gibt im Laufe der Jahre viele verschiedene Filmformate, die verwendet wurden. Der Standard-35-mm-Film (36 x 24 mm Negativ) ist der häufigste. Er kann normalerweise recht einfach nachgefüllt werden, wenn er ausgeht, und bietet eine Auflösung, die ungefähr mit der einer aktuellen DSLR vergleichbar ist. Einige Mittelformat-Filmkameras verwenden ein Format von 6 x 6 cm, genauer gesagt ein 56 x 56 mm Negativ. Dies ergibt eine Auflösung, die fast viermal so hoch ist wie die eines 35-mm-Negativs (3136 mm² gegenüber 864).",1.5544202327728271
030_1559,"Vogelgrippe, oder formeller als aviäre Influenza bezeichnet, kann sowohl Vögel als auch Säugetiere infizieren. Weniger als tausend Fälle wurden jemals bei Menschen gemeldet, aber einige davon waren tödlich. Die meisten betrafen Personen, die mit Geflügel arbeiten, aber es gibt auch ein gewisses Risiko für Vogelbeobachter.",0.9353971481323242
030_1514,"Die Koalition und afghanische Truppen sind in das Gebiet gezogen, um den Ort zu sichern, und andere Koalitionsflugzeuge wurden zur Unterstützung geschickt. Der Absturz ereignete sich hoch in bergigem Gelände und wird als Folge feindlichen Feuers angesehen. Die Bemühungen, den Absturzort zu suchen, werden durch schlechtes Wetter und raues Terrain behindert.",0.8879706859588623
030_1033,"Die Kriegsaufwendungen des US-Imperialismus bei der Eroberung der Philippinen wurden von den philippinischen Menschen selbst bezahlt. Sie waren gezwungen, Steuern an das US-Kolonialregime zu zahlen, um einen großen Teil der Ausgaben und die Zinsen auf Anleihen, die im Namen der philippinischen Regierung durch die Banken an der Wall Street emittiert wurden, zu decken. Natürlich würden die Übergewinne, die aus der langwierigen Ausbeutung des philippinischen Volkes stammen, die grundlegenden Gewinne des US-Imperialismus darstellen.",1.1964926719665527
030_1629,"Alle Substantive, sowie das Wort Sie für Sie, beginnen immer mit einem Großbuchstaben, selbst in der Mitte eines Satzes. Dies ist eine wichtige Möglichkeit, um zwischen einigen Verben und Objekten zu unterscheiden. Es macht das Lesen auch möglicherweise einfacher, obwohl das Schreiben durch die Notwendigkeit, herauszufinden, ob ein Verb oder Adjektiv in substantivierter Form verwendet wird, etwas kompliziert ist.",0.9642798900604248
030_1318,"Ein ehemaliger philippinischer Polizist hat Hongkong-Touristen als Geiseln genommen, indem er ihren Bus in Manila, der Hauptstadt der Philippinen, entführt hat. Rolando Mendoza feuerte mit seinem M16-Gewehr auf die Touristen. Mehrere Geiseln wurden gerettet und mindestens sechs wurden bisher als tot bestätigt. Sechs Geiseln, darunter Kinder und ältere Menschen, wurden frühzeitig freigelassen, ebenso wie die philippinischen Fotografen. Die Fotografen nahmen später den Platz einer älteren Dame ein, da sie die Toilette benötigte. Mendoza wurde erschossen.",1.0799343585968018
030_1771,"Europa ist ein relativ kleiner Kontinent, der jedoch viele unabhängige Länder umfasst. Unter normalen Umständen würde das Reisen durch mehrere Länder bedeuten, dass man mehrere Visa-Anträge stellen und mehrfach die Passkontrolle passieren muss. Die Schengen-Zone funktioniert jedoch in dieser Hinsicht etwas wie ein Land. Solange Sie sich in dieser Zone aufhalten, können Sie im Allgemeinen die Grenzen überqueren, ohne erneut die Passkontrollen passieren zu müssen. Ebenso müssen Sie mit einem Schengen-Visum keine Visa für jedes der Schengen-Mitgliedsländer separat beantragen, was Zeit, Geld und Papierkram spart.",1.1369953155517578
030_993,"Im Gegensatz zu anderen Primaten verwenden Hominiden ihre Hände nicht mehr zur Fortbewegung, zum Tragen von Gewicht oder zum Schwingen durch die Bäume. Die Hand und der Fuß des Schimpansen sind in Größe und Länge ähnlich, was die Verwendung der Hand zum Tragen von Gewicht beim Knöchelgang widerspiegelt. Die menschliche Hand ist kürzer als der Fuß und hat geradeere Phalangen. Fossile Handknochen, die zwei bis drei Millionen Jahre alt sind, zeigen diesen Wandel in der Spezialisierung der Hand von der Fortbewegung zur Manipulation.",1.2980730533599854
030_1220,"Andere Themen auf der Agenda in Bali sind der Schutz der verbleibenden Wälder der Welt und der Austausch von Technologien, um Entwicklungsländern zu helfen, auf weniger umweltschädliche Weise zu wachsen. Die U.N. hofft auch, einen Fonds zu finalisieren, um Ländern, die von der globalen Erwärmung betroffen sind, zu helfen, mit den Auswirkungen umzugehen. Das Geld könnte für flutsichere Häuser, besseres Wassermanagement und eine Diversifizierung der Ernte verwendet werden.",1.0645112991333008
030_998,"""Auf der Savanne ist es für einen Primaten mit einem Verdauungssystem wie das der Menschen schwierig, seinen Aminosäurebedarf aus den verfügbaren pflanzlichen Ressourcen zu decken. Darüber hinaus hat das Versagen dabei ernsthafte Folgen: Wachstumsdepression, Unterernährung und letztendlich den Tod. Die am leichtesten zugänglichen pflanzlichen Ressourcen wären die in Blättern und Hülsenfrüchten enthaltenen Proteine gewesen, aber diese sind für Primaten wie uns schwer zu verdauen, es sei denn, sie werden gekocht. Im Gegensatz dazu sind tierische Nahrungsmittel (Ameisen, Termiten, Eier) nicht nur leicht verdaulich, sondern sie liefern auch hochwertige Proteine, die alle essentiellen Aminosäuren enthalten. Alles in allem sollten wir nicht überrascht sein, wenn unsere eigenen Vorfahren ihr """"Proteinproblem"""" auf ähnliche Weise gelöst haben, wie es Schimpansen heute auf der Savanne tun.""",1.7067499160766602
030_1296,"Die Luno hatte 120–160 Kubikmeter Treibstoff an Bord, als sie eine Panne hatte und starke Winde und Wellen sie in die Hafenmauer drängten. Hubschrauber retteten die zwölf Besatzungsmitglieder, und die einzige Verletzung war eine gebrochene Nase. Das 100 Meter lange Schiff war auf dem Weg, um seine übliche Düngerladung abzuholen, und zunächst befürchteten die Behörden, dass das Schiff eine Ladung verlieren könnte.",1.0192418098449707
030_1168,"Die Landungen am D-Day und die folgenden Kämpfe hatten den Norden Frankreichs befreit, aber der Süden war noch nicht frei. Er wurde von den ""Vichy""-Franzosen regiert. Dies waren Franzosen, die 1940 Frieden mit den Deutschen geschlossen hatten und mit den Eindringlingen zusammenarbeiteten, anstatt gegen sie zu kämpfen. Am 15. August 1940 landeten die Alliierten in Südfrankreich, die Invasion wurde ""Operation Dragoon"" genannt. In nur zwei Wochen hatten die Amerikaner und die Freifranzösischen Truppen Südfrankreich befreit und wandten sich Deutschland zu.",1.2640175819396973
030_1743,"Im Sommer, insbesondere, müssen Sie auf Mücken achten, wenn Sie sich entscheiden, durch den Regenwald zu wandern. Selbst wenn Sie durch den subtropischen Regenwald fahren, reichen ein paar Sekunden mit offenen Türen, während Sie ins Fahrzeug einsteigen, aus, damit Mücken mit Ihnen ins Fahrzeug gelangen.",0.8475346565246582
030_1484,"Murray verlor den ersten Satz im Tiebreak, nachdem beide Männer in diesem Satz jeden Aufschlag hielten. Del Potro hatte im zweiten Satz den frühen Vorteil, aber auch dieser erforderte einen Tiebreak, nachdem er 6-6 erreicht hatte. Potro erhielt zu diesem Zeitpunkt eine Behandlung für seine Schulter, konnte aber ins Spiel zurückkehren.",0.9212112426757812
030_1179,"Das Programm begann um 20:30 Uhr Ortszeit (15:00 UTC). Berühmte Sänger aus dem ganzen Land präsentierten Bhajans, oder Andachtslieder, zu den Füßen von Shri Shyam. Sänger Sanju Sharma eröffnete den Abend, gefolgt von Jai Shankar Choudhary. Er präsentierte auch den Chhappan Bhog Bhajan. Sänger Raju Khandelwal begleitete ihn. Dann übernahm Lakkha Singh die Führung beim Singen der Bhajans. 108 Teller mit Chhappan Bhog (im Hinduismus 56 verschiedene essbare Gegenstände, wie Süßigkeiten, Früchte, Nüsse, Gerichte usw., die einer Gottheit angeboten werden) wurden Baba Shyam serviert. Lakkha Singh präsentierte ebenfalls den Chhappan Bhog Bhajan. Sänger Raju Khandelwal begleitete ihn.",1.5844957828521729
030_1353,"Lodin sagte auch, dass die Beamten beschlossen hätten, die Stichwahl abzusagen, um den Afghanen die Kosten und das Sicherheitsrisiko einer weiteren Wahl zu ersparen. Diplomaten erklärten, dass sie genügend Mehrdeutigkeit in der afghanischen Verfassung gefunden hätten, um die Stichwahl als unnötig zu bestimmen. Dies widerspricht früheren Berichten, die besagten, dass die Absage der Stichwahl gegen die Verfassung verstoßen hätte.",1.3060784339904785
030_1482,"Das Problem begann am 1. Januar, als Dutzende von Anwohnern beim Postamt Obanazawa Beschwerden einreichten, dass sie ihre traditionellen und regulären Neujahrskarten nicht erhalten hatten. Gestern gab das Postamt eine Entschuldigung an die Bürger und die Medien heraus, nachdem sie entdeckt hatten, dass der Junge mehr als 600 Postdokumente, darunter 429 Neujahrskarten, versteckt hatte, die nicht an die vorgesehenen Empfänger zugestellt wurden.",1.1607789993286133
030_1443,"Während ein experimenteller Impfstoff anscheinend in der Lage ist, die Ebola-Mortalität zu reduzieren, wurden bis jetzt keine Medikamente eindeutig als geeignet für die Behandlung bestehender Infektionen nachgewiesen. Ein Antikörpercocktail, ZMapp, zeigte zunächst im Feld vielversprechende Ergebnisse, aber formale Studien wiesen darauf hin, dass er weniger Nutzen hatte, als erhofft, um den Tod zu verhindern. Im PALM-Versuch diente ZMapp als Kontrollmittel, was bedeutet, dass die Wissenschaftler es als Basis verwendeten und die drei anderen Behandlungen mit ihm verglichen.",1.372730016708374
030_1744,"Die Sundarbans sind der größte küstliche Mangrovengürtel der Welt, der sich 80 km (50 Meilen) ins bangladeschische und indische Hinterland von der Küste erstreckt. Die Sundarbans wurden zum UNESCO-Weltkulturerbe erklärt. Der Teil des Waldes innerhalb des indischen Territoriums wird Sundarbans-Nationalpark genannt. Die Wälder sind jedoch nicht nur Mangrovensümpfe — sie beinhalten einige der letzten verbliebenen Bestände der mächtigen Dschungel, die einst die Gangesebene bedeckten. Die Sundarbans erstrecken sich über eine Fläche von 3.850 km², von denen etwa ein Drittel von Wasser- und Sumpfgebieten bedeckt ist. Seit 1966 sind die Sundarbans ein Wildreservat, und es wird geschätzt, dass sich heute etwa 400 Königstiger und etwa 30.000 gefleckte Rehe in der Gegend befinden.",1.8288967609405518
030_1512,"Spät am Sonntag gab der Präsident der Vereinigten Staaten, Donald Trump, in einer Erklärung, die über den Pressesprecher übermittelt wurde, bekannt, dass US-Truppen Syrien verlassen würden. Die Ankündigung erfolgte nach einem Telefongespräch zwischen Trump und dem türkischen Präsidenten Recep Tayyip Erdoğan. Die Türkei würde auch die Bewachung der gefangenen ISIS-Kämpfer übernehmen, die, so die Erklärung, von europäischen Nationen nicht repatriiert werden.",1.1169772148132324
030_1729,"Ein Curry ist ein Gericht, das auf Kräutern und Gewürzen basiert, zusammen mit entweder Fleisch oder Gemüse. Ein Curry kann je nach Menge der Flüssigkeit entweder ""trocken"" oder ""nass"" sein. In den Binnenregionen Nordindiens und Pakistans wird in Currys häufig Joghurt verwendet; in Südindien und einigen anderen Küstenregionen des Subkontinents wird häufig Kokosmilch verwendet.",0.9476783275604248
030_1780,"Die Registrierung ist eine zusätzliche Anforderung für den Visumantrag. In einigen Ländern müssen Sie Ihre Anwesenheit und die Adresse, an der Sie wohnen, bei den örtlichen Behörden registrieren. Dies kann das Ausfüllen eines Formulars bei der örtlichen Polizei oder einen Besuch bei den Einwanderungsbehörden erfordern. In vielen Ländern mit einem solchen Gesetz kümmern sich örtliche Hotels um die Registrierung (fragen Sie unbedingt nach). In anderen Fällen müssen nur diejenigen, die außerhalb von Touristenunterkünften wohnen, sich registrieren. Dies macht das Gesetz jedoch viel unklarer, daher sollten Sie sich im Voraus informieren.",1.1720688343048096
030_1354,"Lodin sagte auch, dass die Beamten beschlossen hätten, die Stichwahl abzusagen, um den Afghanen die Kosten und das Sicherheitsrisiko einer weiteren Wahl zu ersparen. Diplomaten sagten, sie hätten genügend Mehrdeutigkeit in der afghanischen Verfassung gefunden, um die Stichwahl als unnötig zu bestimmen. Dies widerspricht früheren Berichten, die besagten, dass die Absage der Stichwahl gegen die Verfassung gewesen wäre.",1.110607624053955
030_1057,"Die Nutzung von Schiffen zum Transport von Gütern ist bei weitem der effizienteste Weg, große Mengen von Menschen und Gütern über Ozeane zu bewegen. Die Aufgabe der Marine war traditionell, sicherzustellen, dass Ihr Land die Fähigkeit erhält, Ihre Menschen und Güter zu bewegen, während gleichzeitig die Fähigkeit Ihres Feindes, seine Menschen und Güter zu bewegen, gestört wird. Ein der bemerkenswertesten aktuellen Beispiele hierfür war die Nordatlantik-Kampagne des Zweiten Weltkriegs. Die Amerikaner versuchten, Männer und Materialien über den Atlantik zu transportieren, um Großbritannien zu helfen. Gleichzeitig versuchte die deutsche Marine, hauptsächlich mit U-Booten, diesen Verkehr zu stoppen. Hätten die Alliierten versagt, hätte Deutschland wahrscheinlich in der Lage gewesen, Großbritannien zu erobern, so wie es den Rest Europas getan hat.",1.8222198486328125
030_1505,"Martelly schwor gestern einen neuen vorläufigen Wahlrat (CEP) mit neun Mitgliedern ein. Es ist Martellys fünfter CEP in vier Jahren. Letzten Monat empfahl eine Präsidialkommission den Rücktritt des vorhergehenden CEPs als Teil eines Maßnahmenpakets, um das Land in Richtung neuer Wahlen zu bewegen. Die Kommission war Martellys Antwort auf weit verbreitete Proteste gegen das Regime, die im Oktober begannen. Die manchmal gewalttätigen Proteste wurden durch das Versäumnis ausgelöst, Wahlen abzuhalten, die seit 2011 fällig waren.",1.523284912109375
030_1759,"""Es gibt viele Dinge, die Sie berücksichtigen müssen, bevor Sie irgendwohin reisen und während Sie reisen. Wenn Sie reisen, erwarten Sie, dass die Dinge nicht so sind, wie sie 'zu Hause' sind. Manieren, Gesetze, Essen, Verkehr, Unterkunft, Standards, Sprache und so weiter werden sich bis zu einem gewissen Grad von dem unterscheiden, wo Sie leben. Das ist etwas, das Sie immer im Hinterkopf behalten müssen, um Enttäuschungen oder vielleicht sogar Abneigungen gegenüber den lokalen Gepflogenheiten zu vermeiden.""",1.1718640327453613
030_1010,"Der postmoderne Ansatz zum Lernen bietet die Freiheit von Absoluten. Es gibt keinen einen guten Weg zu lernen. Tatsächlich gibt es nicht eine gute Sache zu lernen. Lernen findet in der Erfahrung zwischen dem Lernenden und dem präsentierten Wissen statt. Unsere aktuelle Erfahrung mit all den Do-it-yourself- und informationsvermittelnden, lernbasierten Fernsehsendungen veranschaulicht diesen Punkt. So viele von uns finden sich dabei, eine Fernsehsendung zu schauen, die uns über einen Prozess oder eine Erfahrung informiert, an der wir niemals teilnehmen oder dieses Wissen anwenden werden. Wir werden niemals ein Auto überholen, einen Brunnen in unserem Garten bauen, nach Peru reisen, um antike Ruinen zu untersuchen, oder das Haus unseres Nachbarn umgestalten.",1.4360408782958984
